operator,name_from,name_to,distance,price1,price2,price3,price4,price5,source
SANEF,ABBEVILLE EST N°22,ABBEVILLE NORD N°23,,1.10,,,,,official-2026
SANEF,ABBEVILLE EST N°22,AMIENS NORD N°20,,3.90,,,,,official-2026
SANEF,ABBEVILLE EST N°22,AMIENS OUEST N°19,,4.10,,,,,official-2026
SANEF,ABBEVILLE EST N°22,AMIENS SUD (péage de Dury),,5.20,,,,,official-2026
SANEF,ABBEVILLE EST N°22,AUMALE N°12,,7.00,,,,,official-2026
SANEF,ABBEVILLE EST N°22,BEAUVAIS CENTRE N°14,,9.40,,,,,official-2026
SANEF,ABBEVILLE EST N°22,BEAUVAIS NORD N°15,,9.30,,,,,official-2026
SANEF,ABBEVILLE EST N°22,BERCK N°25,,4.90,,,,,official-2026
SANEF,ABBEVILLE EST N°22,BOULOGNE EST (péage d'Herquelingue),,10.30,,,,,official-2026
SANEF,ABBEVILLE EST N°22,BOULOGNE SUD N°28,,8.50,,,,,official-2026
SANEF,ABBEVILLE EST N°22,ESSERTAUX N°17,,5.30,,,,,official-2026
SANEF,ABBEVILLE EST N°22,ETAPLES / LE TOUQUET N°26,,6.50,,,,,official-2026
SANEF,ABBEVILLE EST N°22,HARDIVILLERS N°16,,6.90,,,,,official-2026
SANEF,ABBEVILLE EST N°22,L'ISLE-ADAM (péage d'Amblainville),,14.80,,,,,official-2026
SANEF,ABBEVILLE EST N°22,LA CÔTE PICARDE N°24 A16,,2.70,,,,,official-2026
SANEF,ABBEVILLE EST N°22,MÉRU N°13,,10.90,,,,,official-2026
SANEF,ABBEVILLE EST N°22,NEUFCHÂTEL-EN-BRAY (A28),,8.10,,,,,official-2026
SANEF,ABBEVILLE EST N°22,NEUFCHÂTEL-HARDELOT N°27,,7.20,,,,,official-2026
SANEF,ABBEVILLE EST N°22,POIX-DE-PICARDIE N°13 A29,,5.40,,,,,official-2026
SANEF,ABBEVILLE EST N°22,SALOUËL N°18,,4.20,,,,,official-2026
SANEF,ABBEVILLE EST N°22,VALLÉE DE LA NIÈVRE N°21,,1.60,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,ABBEVILLE EST N°22,,1.10,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,AMIENS NORD N°20,,4.50,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,AMIENS OUEST N°19,,4.80,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,AMIENS SUD (péage de Dury),,6.00,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,AUMALE N°12,,7.30,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,BEAUVAIS CENTRE N°14,,10.70,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,BEAUVAIS NORD N°15,,10.50,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,BERCK N°25,,4.10,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,BOULOGNE EST (péage d'Herquelingue),,9.30,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,BOULOGNE SUD N°28,,7.70,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,ESSERTAUX N°17,,6.40,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,ETAPLES / LE TOUQUET N°26,,5.20,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,HARDIVILLERS N°16,,7.90,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,L'ISLE-ADAM (péage d'Amblainville),,15.90,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,LA CÔTE PICARDE N°24 A16,,1.80,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,MÉRU N°13,,12.00,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,NEUFCHÂTEL-EN-BRAY (A28),,8.90,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,NEUFCHÂTEL-HARDELOT N°27,,6.50,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,POIX-DE-PICARDIE N°13 A29,,6.00,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,SALOUËL N°18,,5.10,,,,,official-2026
SANEF,ABBEVILLE NORD N°23,VALLÉE DE LA NIÈVRE N°21,,2.30,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,ALBERT N°13.1,,8.70,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,AMIENS EST (péage de Jules Verne) A29,,13.60,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,ARRAS EST (A1) N°15,,5.70,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,ARRAS NORD (A26) N°7,,4.80,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,ATHIES N°54,,10.10,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,BAPAUME N°14 A1,,7.80,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,BÉTHUNE N°6,,2.80,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,CALAIS (péage de Setques),,3.30,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,CAMBRAI N°14,,8.00,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,COMPIÈGNE OUEST N°10,,14.30,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,GARE TGV N°53,,9.10,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,GUIGNICOURT N°14,,16.00,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,HORDAIN (péage d'Hordain) A2,,8.70,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,LA FÈRE N°12,,11.90,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,LAON N°13,,14.90,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,LILLE / DOURGES (péage de Fresnes),,7.20,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,LILLERS N°5,,1.60,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,LIÉVIN N°6.2,,4.10,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,MARQUION N°8,,8.00,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,MASNIÈRES N°9,,8.80,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,NŒUX-LES-MINES N°6.1 A26 NORD,,3.40,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,PARIS / ROISSY (péage de Chamant),,20.70,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,PONT-SAINTE-MAXENCE N°9,,15.30,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,PÉRONNE / VALLEE DE LA SOMME N°13,,9.00,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,REIMS (péage de Courcy),,21.50,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,RESSONS N°11,,12.50,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,ROYE N°12,,11.10,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,SAINT-OMER N°3,,0.80,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,SAINT-QUENTIN NORD N°10,,11.00,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,SAINT-QUENTIN SUD N°11,,11.60,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,SENLIS N°8,,16.90,,,,,official-2026
SANEF,AIRE-SUR-LA-LYS N°4,VILLERS-BRETONNEUX N°52,,10.40,,,,,official-2026
SANEF,ALBERT N°13.1,AIRE-SUR-LA-LYS N°4,,8.70,,,,,official-2026
SANEF,ALBERT N°13.1,AMIENS EST (péage de Jules Verne) A29,,4.10,,,,,official-2026
SANEF,ALBERT N°13.1,ARRAS EST (A1) N°15,,2.80,,,,,official-2026
SANEF,ALBERT N°13.1,ARRAS NORD (A26) N°7,,4.10,,,,,official-2026
SANEF,ALBERT N°13.1,ATHIES N°54,,1.90,,,,,official-2026
SANEF,ALBERT N°13.1,BAPAUME N°14 A1,,1.20,,,,,official-2026
SANEF,ALBERT N°13.1,BÉTHUNE N°6,,5.70,,,,,official-2026
SANEF,ALBERT N°13.1,CALAIS (péage de Setques),,12.10,,,,,official-2026
SANEF,ALBERT N°13.1,CAMBRAI N°14,,2.60,,,,,official-2026
SANEF,ALBERT N°13.1,COMPIÈGNE OUEST N°10,,5.30,,,,,official-2026
SANEF,ALBERT N°13.1,GARE TGV N°53,,1.00,,,,,official-2026
SANEF,ALBERT N°13.1,GUIGNICOURT N°14,,9.20,,,,,official-2026
SANEF,ALBERT N°13.1,HORDAIN (péage d'Hordain) A2,,4.40,,,,,official-2026
SANEF,ALBERT N°13.1,LA FÈRE N°12,,5.50,,,,,official-2026
SANEF,ALBERT N°13.1,LAON N°13,,6.80,,,,,official-2026
SANEF,ALBERT N°13.1,LILLE / DOURGES (péage de Fresnes),,4.90,,,,,official-2026
SANEF,ALBERT N°13.1,LILLERS N°5,,7.00,,,,,official-2026
SANEF,ALBERT N°13.1,LIÉVIN N°6.2,,4.80,,,,,official-2026
SANEF,ALBERT N°13.1,MARQUION N°8,,3.80,,,,,official-2026
SANEF,ALBERT N°13.1,MASNIÈRES N°9,,2.80,,,,,official-2026
SANEF,ALBERT N°13.1,NŒUX-LES-MINES N°6.1 A26 NORD,,5.20,,,,,official-2026
SANEF,ALBERT N°13.1,PARIS / ROISSY (péage de Chamant),,11.00,,,,,official-2026
SANEF,ALBERT N°13.1,PONT-SAINTE-MAXENCE N°9,,5.80,,,,,official-2026
SANEF,ALBERT N°13.1,PÉRONNE / VALLEE DE LA SOMME N°13,,0.70,,,,,official-2026
SANEF,ALBERT N°13.1,REIMS (péage de Courcy),,12.00,,,,,official-2026
SANEF,ALBERT N°13.1,RESSONS N°11,,4.20,,,,,official-2026
SANEF,ALBERT N°13.1,ROYE N°12,,2.40,,,,,official-2026
SANEF,ALBERT N°13.1,SAINT-OMER N°3,,9.40,,,,,official-2026
SANEF,ALBERT N°13.1,SAINT-QUENTIN NORD N°10,,4.50,,,,,official-2026
SANEF,ALBERT N°13.1,SAINT-QUENTIN SUD N°11,,4.30,,,,,official-2026
SANEF,ALBERT N°13.1,SENLIS N°8,,7.30,,,,,official-2026
SANEF,ALBERT N°13.1,VILLERS-BRETONNEUX N°52,,2.80,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,AIRE-SUR-LA-LYS N°4,,13.60,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,ALBERT N°13.1,,4.10,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,ARRAS EST (A1) N°15,,7.90,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,ARRAS NORD (A26) N°7,,8.70,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,ATHIES N°54,,4.60,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,BAPAUME N°14 A1,,5.70,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,BÉTHUNE N°6,,10.70,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,CALAIS (péage de Setques),,16.70,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,CAMBRAI N°14,,7.70,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,COMPIÈGNE OUEST N°10,,7.90,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,GARE TGV N°53,,3.20,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,GUIGNICOURT N°14,,10.90,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,HORDAIN (péage d'Hordain) A2,,9.50,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,LA FÈRE N°12,,7.20,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,LAON N°13,,9.50,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,LILLE / DOURGES (péage de Fresnes),,10.20,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,LILLERS N°5,,11.40,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,LIÉVIN N°6.2,,9.90,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,MARQUION N°8,,9.10,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,MASNIÈRES N°9,,7.40,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,NŒUX-LES-MINES N°6.1 A26 NORD,,10.40,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,PARIS / ROISSY (péage de Chamant),,11.90,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,PONT-SAINTE-MAXENCE N°9,,8.50,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,PÉRONNE / VALLEE DE LA SOMME N°13,,3.60,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,REIMS (péage de Courcy),,14.80,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,RESSONS N°11,,6.50,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,ROYE N°12,,4.50,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,SAINT-OMER N°3,,13.70,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,SAINT-QUENTIN NORD N°10,,6.50,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,SAINT-QUENTIN SUD N°11,,5.80,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,SENLIS N°8,,9.80,,,,,official-2026
SANEF,AMIENS EST (péage de Jules Verne) A29,VILLERS-BRETONNEUX N°52,,1.20,,,,,official-2026
SANEF,AMIENS NORD N°20,ABBEVILLE EST N°22,,3.90,,,,,official-2026
SANEF,AMIENS NORD N°20,ABBEVILLE NORD N°23,,4.50,,,,,official-2026
SANEF,AMIENS NORD N°20,AMIENS OUEST N°19,,0.50,,,,,official-2026
SANEF,AMIENS NORD N°20,AMIENS SUD (péage de Dury),,1.40,,,,,official-2026
SANEF,AMIENS NORD N°20,AUMALE N°12,,4.30,,,,,official-2026
SANEF,AMIENS NORD N°20,BEAUVAIS CENTRE N°14,,6.00,,,,,official-2026
SANEF,AMIENS NORD N°20,BEAUVAIS NORD N°15,,5.20,,,,,official-2026
SANEF,AMIENS NORD N°20,BERCK N°25,,8.60,,,,,official-2026
SANEF,AMIENS NORD N°20,BOULOGNE EST (péage d'Herquelingue),,13.60,,,,,official-2026
SANEF,AMIENS NORD N°20,BOULOGNE SUD N°28,,11.50,,,,,official-2026
SANEF,AMIENS NORD N°20,ESSERTAUX N°17,,2.20,,,,,official-2026
SANEF,AMIENS NORD N°20,ETAPLES / LE TOUQUET N°26,,9.90,,,,,official-2026
SANEF,AMIENS NORD N°20,HARDIVILLERS N°16,,3.50,,,,,official-2026
SANEF,AMIENS NORD N°20,L'ISLE-ADAM (péage d'Amblainville),,10.60,,,,,official-2026
SANEF,AMIENS NORD N°20,LA CÔTE PICARDE N°24 A16,,6.50,,,,,official-2026
SANEF,AMIENS NORD N°20,MÉRU N°13,,7.60,,,,,official-2026
SANEF,AMIENS NORD N°20,NEUFCHÂTEL-EN-BRAY (A28),,6.20,,,,,official-2026
SANEF,AMIENS NORD N°20,NEUFCHÂTEL-HARDELOT N°27,,10.90,,,,,official-2026
SANEF,AMIENS NORD N°20,POIX-DE-PICARDIE N°13 A29,,2.50,,,,,official-2026
SANEF,AMIENS NORD N°20,SALOUËL N°18,,0.90,,,,,official-2026
SANEF,AMIENS NORD N°20,VALLÉE DE LA NIÈVRE N°21,,1.70,,,,,official-2026
SANEF,AMIENS OUEST N°19,ABBEVILLE EST N°22,,4.10,,,,,official-2026
SANEF,AMIENS OUEST N°19,ABBEVILLE NORD N°23,,4.80,,,,,official-2026
SANEF,AMIENS OUEST N°19,AMIENS NORD N°20,,0.50,,,,,official-2026
SANEF,AMIENS OUEST N°19,AMIENS SUD (péage de Dury),,1.00,,,,,official-2026
SANEF,AMIENS OUEST N°19,AUMALE N°12,,3.40,,,,,official-2026
SANEF,AMIENS OUEST N°19,BEAUVAIS CENTRE N°14,,5.80,,,,,official-2026
SANEF,AMIENS OUEST N°19,BEAUVAIS NORD N°15,,4.90,,,,,official-2026
SANEF,AMIENS OUEST N°19,BERCK N°25,,8.60,,,,,official-2026
SANEF,AMIENS OUEST N°19,BOULOGNE EST (péage d'Herquelingue),,13.60,,,,,official-2026
SANEF,AMIENS OUEST N°19,BOULOGNE SUD N°28,,11.50,,,,,official-2026
SANEF,AMIENS OUEST N°19,ESSERTAUX N°17,,1.70,,,,,official-2026
SANEF,AMIENS OUEST N°19,ETAPLES / LE TOUQUET N°26,,9.90,,,,,official-2026
SANEF,AMIENS OUEST N°19,HARDIVILLERS N°16,,2.90,,,,,official-2026
SANEF,AMIENS OUEST N°19,L'ISLE-ADAM (péage d'Amblainville),,9.70,,,,,official-2026
SANEF,AMIENS OUEST N°19,LA CÔTE PICARDE N°24 A16,,6.50,,,,,official-2026
SANEF,AMIENS OUEST N°19,MÉRU N°13,,7.10,,,,,official-2026
SANEF,AMIENS OUEST N°19,NEUFCHÂTEL-EN-BRAY (A28),,5.20,,,,,official-2026
SANEF,AMIENS OUEST N°19,NEUFCHÂTEL-HARDELOT N°27,,10.90,,,,,official-2026
SANEF,AMIENS OUEST N°19,POIX-DE-PICARDIE N°13 A29,,1.70,,,,,official-2026
SANEF,AMIENS OUEST N°19,SALOUËL N°18,,0.50,,,,,official-2026
SANEF,AMIENS OUEST N°19,VALLÉE DE LA NIÈVRE N°21,,2.20,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),ABBEVILLE EST N°22,,5.20,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),ABBEVILLE NORD N°23,,6.00,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),AMIENS NORD N°20,,1.40,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),AMIENS OUEST N°19,,1.00,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),AUMALE N°12,,4.80,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),BEAUVAIS CENTRE N°14,,6.10,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),BEAUVAIS NORD N°15,,4.90,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),BERCK N°25,,9.80,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),BOULOGNE EST (péage d'Herquelingue),,15.80,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),BOULOGNE SUD N°28,,12.70,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),ESSERTAUX N°17,,1.60,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),ETAPLES / LE TOUQUET N°26,,11.00,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),HARDIVILLERS N°16,,3.10,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),L'ISLE-ADAM (péage d'Amblainville),,10.20,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),LA CÔTE PICARDE N°24 A16,,7.60,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),MÉRU N°13,,7.20,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),NEUFCHÂTEL-EN-BRAY (A28),,6.80,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),NEUFCHÂTEL-HARDELOT N°27,,12.40,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),POIX-DE-PICARDIE N°13 A29,,2.80,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),SALOUËL N°18,,0.90,,,,,official-2026
SANEF,AMIENS SUD (péage de Dury),VALLÉE DE LA NIÈVRE N°21,,3.20,,,,,official-2026
SANEF,ARRAS EST (A1) N°15,AIRE-SUR-LA-LYS N°4,,5.70,,,,,official-2026
